popularity,vote_count,video,poster_path,id,adult,backdrop_path,backdrop_path,original_language,original_title,genre_ids,title,vote_average,overview,release_date
79.971,142,False,/zQFjMmE3K9AX5QrBL1SXIxYQ9jz.jpg,579583,False,/5rwcd24GGltKiqdPT4G2dmchLr9.jpg,/5rwcd24GGltKiqdPT4G2dmchLr9.jpg,en,The King of Staten Island,"[35, 18]",The King of Staten Island,6.8,"Scott has been a case of arrested development ever since his firefighter father died when he was seven. He’s now reached his mid-20s having achieved little, chasing a dream of becoming a tattoo artist that seems far out of reach. As his ambitious younger sister heads off to college, Scott is still living with his exhausted ER nurse mother and spends his days smoking weed, hanging with the guys — Oscar, Igor and Richie — and secretly hooking up with his childhood friend Kelsey. But when his mother starts dating a loudmouth firefighter named Ray, it sets off a chain of events that will force Scott to grapple with his grief and take his first tentative steps toward moving forward in life.",2020-07-22
79.882,6,False,/dRWmmAF6Gz5JslicHeWuo0g9tjm.jpg,657561,False,/jZ6NrikuKX1Wby0EeT91BVDv45o.jpg,/jZ6NrikuKX1Wby0EeT91BVDv45o.jpg,en,The Wishmas Tree,"[28, 12, 16, 10751]",The Wishmas Tree,5.1,"A young possum's misguided wish for a white Wishmas not only freezes her entire hometown of Sanctuary City, but also threatens the lives of all who live there. Before the magical Wishmas Tree dies, she must undertake a perilous journey into the WILD; battling self-doubt, ghostly predators and ultimately, Extinction itself, to reverse the damage she has caused and save her city.",2020-02-27
79.777,95,False,/qptLj4WxATqp3MZq97JmhYjtc9B.jpg,661747,False,/zNVKhT0js1UF7ZT9Lb4ioaa8jk6.jpg,/zNVKhT0js1UF7ZT9Lb4ioaa8jk6.jpg,en,Seriously Single,[35],Seriously Single,7.2,"While her free-living bestie urges her to embrace singlehood, a commitment-craving social media expert can't stop following the life of a former love.",2020-07-31
78.853,4044,False,/2oRRTPNtozgPhOa9CYZiVl4GRQ5.jpg,396535,False,/wOqIr38ar92vQkz6LlHABhhMqlD.jpg,/wOqIr38ar92vQkz6LlHABhhMqlD.jpg,ko,부산행,"[28, 27, 53]",Train to Busan,7.7,"Martial law is declared when a mysterious viral outbreak pushes Korea into a state of emergency. Those on an express train to Busan, a city that has successfully fended off the viral outbreak, must fight for their own survival…",2016-07-20
78.736,16,False,/cf82AT3tzhm3YlTnqivLvCqfX7R.jpg,718100,False,/vn1AV37MxKqKr95yeC3TGETXxMC.jpg,/vn1AV37MxKqKr95yeC3TGETXxMC.jpg,en,The Swan Princess: A Royal Wedding,"[16, 14, 10751]",The Swan Princess: A Royal Wedding,7.4,Princess Odette and Prince Derek are going to a wedding at Princess Mei Li and her beloved Chen. But evil forces are at stake and the wedding plans are tarnished and true love has difficult conditions.,2020-07-20
78.563,344,False,/iVdYRFlPgn1zcR2UIpHZ5FES8FS.jpg,656690,False,/i26FIo5vJrR4u8ZZBm8o5Q4T9di.jpg,/i26FIo5vJrR4u8ZZBm8o5Q4T9di.jpg,en,The Social Dilemma,"[99, 18]",The Social Dilemma,7.9,"This documentary-drama hybrid explores the dangerous human impact of social networking, with tech experts sounding the alarm on their own creations.",2020-01-26
78.482,5,False,/zymHlQqgvqWdav52sbxJHo4MpYx.jpg,516052,False,/uOjk9Yq8tD7eqTmsaJPLpWPDFOQ.jpg,/uOjk9Yq8tD7eqTmsaJPLpWPDFOQ.jpg,ja,銀河英雄伝説 Die Neue These 星乱 第一章,[],The Legend of the Galactic Heroes: Die Neue These Seiran 1,8,"In humanity's distant future, two interstellar states-the monarchic Galactic Empire and the democratic Free Planets Alliance-are embroiled in a never-ending war. The story focuses on the exploits of rivals Reinhard von Müsel and Yang Wen Li as they rise to power and fame in the Galactic Empire and the Free Planets Alliance.",2019-09-27
78.324,1187,False,/8ZMrZGGW65ePWIgRn1260nA1uUm.jpg,539537,False,/dzfiE2VHY362dGI62XfZ2iI87CT.jpg,/dzfiE2VHY362dGI62XfZ2iI87CT.jpg,en,Fantasy Island,"[12, 14, 27, 9648]",Fantasy Island,6.2,"A group of contest winners arrive at an island hotel to live out their dreams, only to find themselves trapped in nightmare scenarios.",2020-02-12
78.279,53,False,/gtwqIYSOCRwEndZTg9s6iWjEZc1.jpg,638134,False,/ePkagE11fpUbTasJ2udxTJHuaWU.jpg,/ePkagE11fpUbTasJ2udxTJHuaWU.jpg,en,Pets United,"[12, 16, 35, 10751]",Pets United,6.1,"When Roger (a Robin Hood-esque, stray dog) and Belle (an elegant yet spoilt pet cat) are thrown together amidst the chaos of a robot take-over of their home city, they must push all their preconceptions aside in order to survive, as they embark on a high-stakes, action-packed adventure.",2019-11-08
77.948,1932,False,/jtrhTYB7xSrJxR1vusu99nvnZ1g.jpg,522627,False,/tintsaQ0WLzZsTMkTiqtMB3rfc8.jpg,/tintsaQ0WLzZsTMkTiqtMB3rfc8.jpg,en,The Gentlemen,"[28, 35, 80]",The Gentlemen,7.7,"American expat Mickey Pearson has built a highly profitable marijuana empire in London. When word gets out that he’s looking to cash out of the business forever it triggers plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.",2020-01-01
77.899,1813,False,/AfybH6GbGFw1F9bcETe2yu25mIE.jpg,449443,False,/s3FDBLH4qc1IcjexB05Qvbn3wxO.jpg,/s3FDBLH4qc1IcjexB05Qvbn3wxO.jpg,en,Den of Thieves,"[28, 53, 80]",Den of Thieves,6.6,A gritty crime saga which follows the lives of an elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.,2018-01-18
77.88,23817,False,/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,157336,False,/xJHokMbljvjADYdit5fK5VQsXEG.jpg,/xJHokMbljvjADYdit5fK5VQsXEG.jpg,en,Interstellar,"[12, 18, 878]",Interstellar,8.3,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,2014-11-05
77.86,80,False,/4QIpIHoYdlt9ekD6mSIxe0FylpR.jpg,615466,False,/vTvcrciX7FcGqek7kLRSTc2RfLw.jpg,/vTvcrciX7FcGqek7kLRSTc2RfLw.jpg,en,All Together Now,[18],All Together Now,6.9,"An optimistic, talented teen clings to a huge secret: she's homeless and living on a school bus. When tragedy strikes, can she learn to accept a helping hand?",2020-08-28
77.528,1766,False,/mKxpYRIrCZLxZjNqpocJ2RdQW8v.jpg,511987,False,/lm4xH0YwFbVvTgdtau1thNK5S6J.jpg,/lm4xH0YwFbVvTgdtau1thNK5S6J.jpg,en,Crawl,"[18, 27, 53]",Crawl,6.3,"When a huge hurricane hits her hometown in Florida, Haley ignores evacuation orders to look for her father. After finding him badly wounded, both are trapped by the flood. With virtually no time to escape the storm, they discover that rising water levels are the least of their problems.",2019-07-11
77.268,117,False,/6xzEwXNllYKxhRFCtWzRaYdA6gD.jpg,658777,False,/9XD5AdBBDXOzyRYm1BFh6izi8Yh.jpg,/9XD5AdBBDXOzyRYm1BFh6izi8Yh.jpg,de,Freaks – Du bist eine von uns,"[18, 14]",Freaks – You're One of Us,5.5,"After having a chance encounter with a mysterious character, Wendy, a young working class mother, discovers that she has super powers.",2020-09-02
77.031,16586,False,/4ssDuvEDkSArWEdyBl2X5EHvYKU.jpg,99861,False,/8i6ZDk97Vyh0jHohMG4vFeFuKJh.jpg,/8i6ZDk97Vyh0jHohMG4vFeFuKJh.jpg,en,Avengers: Age of Ultron,"[28, 12, 878]",Avengers: Age of Ultron,7.3,"When Tony Stark tries to jumpstart a dormant peacekeeping program, things go awry and Earth’s Mightiest Heroes are put to the ultimate test as the fate of the planet hangs in the balance. As the villainous Ultron emerges, it is up to The Avengers to stop him from enacting his terrible plans, and soon uneasy alliances and unexpected action pave the way for an epic and unique global adventure.",2015-04-22
76.667,2888,False,/dPrUPFcgLfNbmDL8V69vcrTyEfb.jpg,479455,False,/uK9uFbAwQ1s2JHKkJ5l0obPTcXI.jpg,/uK9uFbAwQ1s2JHKkJ5l0obPTcXI.jpg,en,Men in Black: International,"[35, 878]",Men in Black: International,6,"The Men in Black have always protected the Earth from the scum of the universe. In this new adventure, they tackle their biggest, most global threat to date: a mole in the Men in Black organization.",2019-06-12
76.542,92,False,/5mCqEeBA0MW7H6akFrFQXJu68rU.jpg,550231,False,/zRc6SG8V8WTTDrmZ78PgqjwYqoN.jpg,/zRc6SG8V8WTTDrmZ78PgqjwYqoN.jpg,en,The Secret: Dare to Dream,"[18, 10749]",The Secret: Dare to Dream,8.1,"A widow with three children hires a handyman to fix her house during a major storm. When not doing home repairs, he shares his philosophy of believing in the power of the universe to deliver what we want.",2020-04-16
76.434,683,False,/wquJChp0NpoqthYdE3YjXNNxvVC.jpg,522518,False,/71hIkBtvXhvRVh6HdE28CXaNNRz.jpg,/71hIkBtvXhvRVh6HdE28CXaNNRz.jpg,en,A Dog's Journey,"[12, 18, 10751]",A Dog's Journey,8.1,A dog finds the meaning of his own existence through the lives of the humans he meets.,2019-05-03
76.342,3019,False,/wMq9kQXTeQCHUZOG4fAe5cAxyUA.jpg,346910,False,/f4E0ocYeToEuXvczZv6QArrMDJ.jpg,/f4E0ocYeToEuXvczZv6QArrMDJ.jpg,en,The Predator,"[28, 12, 35, 27, 878, 53]",The Predator,5.5,"When a kid accidentally triggers the universe's most lethal hunters' return to Earth, only a ragtag crew of ex-soldiers and a disgruntled female scientist can prevent the end of the human race.",2018-09-05
76.14,59,False,/bf0iXmSvZdJitc3kCJQpba26RoO.jpg,425001,False,/4gKyQ1McHa8ZKDsYoyKQSevF01J.jpg,/4gKyQ1McHa8ZKDsYoyKQSevF01J.jpg,en,The War with Grandpa,"[35, 18, 10751]",The War with Grandpa,6.1,"Sixth-grader Peter is pretty much your average kid—he likes gaming, hanging with his friends and his beloved pair of Air Jordans. But when his recently widowed grandfather Ed  moves in with Peter’s family, the boy is forced to give up his most prized possession of all, his bedroom. Unwilling to let such an injustice stand, Peter devises a series of increasingly elaborate pranks to drive out the interloper, but Grandpa Ed won’t go without a fight.",2020-01-31
76.091,99,False,/sA154deR0X51EcR2lm2FfDczryg.jpg,524047,False,/zBu96naACVg7AVwkUaAUwlo6sC3.jpg,/zBu96naACVg7AVwkUaAUwlo6sC3.jpg,en,Greenland,"[28, 53]",Greenland,6,"A detached married couple must get their son and themselves to safety after being randomly selected to enter an underground bunker, as a massive object from space threatens to destroy the world in less than 48 hours.",2020-07-29
75.493,115,False,/jBeL6pPUPo0wnyTmiuxPegcibPf.jpg,608195,False,/8LI4OEQGY2DIBTQQeRjYVKfL9Dl.jpg,/8LI4OEQGY2DIBTQQeRjYVKfL9Dl.jpg,en,Ghosts of War,"[14, 27, 53, 10752]",Ghosts of War,6.2,A group of World War II American soldiers encounter a supernatural enemy as they occupy a French castle previously under Nazi control.,2020-07-03
75.478,8665,False,/63kGofUkt1Mx0SIL4XI4Z5AoSgt.jpg,216015,False,/7IGKrY1f1KfwMipx9wZC4NRgIdF.jpg,/7IGKrY1f1KfwMipx9wZC4NRgIdF.jpg,en,Fifty Shades of Grey,"[18, 53, 10749]",Fifty Shades of Grey,5.8,"When college senior Anastasia Steele steps in for her sick roommate to interview prominent businessman Christian Grey for their campus paper, little does she realize the path her life will take. Christian, as enigmatic as he is rich and powerful, finds himself strangely drawn to Ana, and she to him. Though sexually inexperienced, Ana plunges headlong into an affair -- and learns that Christian's true sexual proclivities push the boundaries of pain and pleasure.",2015-02-11
75.31,226,False,/8K73wvCTBA3XKgZTtOZWgENUnis.jpg,641790,False,/gM398wApRy9P67XbiW2HSGRddmL.jpg,/gM398wApRy9P67XbiW2HSGRddmL.jpg,en,Trauma Center,"[28, 53]",Trauma Center,5.8,"Lt. Wakes is a vengeful police detective determined to solve the murders of his partner and an informant, and joins forces with a witness injured during the shootings. After the killers pursue the witness across the abandoned floor of a hospital, she confirms Wakes's worst fears.",2019-12-06
75,8293,False,/hXWBc0ioZP3cN4zCu6SN3YHXZVO.jpg,324552,False,/fRLftkwv8jm3DLxXOf2NbngHjPB.jpg,/fRLftkwv8jm3DLxXOf2NbngHjPB.jpg,en,John Wick: Chapter 2,"[28, 80, 53]",John Wick: Chapter 2,7.2,"John Wick is forced out of retirement by a former associate looking to seize control of a shadowy international assassins’ guild. Bound by a blood oath to aid him, Wick travels to Rome and does battle against some of the world’s most dangerous killers.",2017-02-08
74.933,510,False,/9WrMmjdZvpxLQh1tCQ9tOd1asOb.jpg,560044,False,/9foQsz7j1o2pGCKFGkzlxJteE5W.jpg,/9foQsz7j1o2pGCKFGkzlxJteE5W.jpg,en,The Willoughbys,"[16, 35, 10751]",The Willoughbys,7.2,"When the four Willoughby children are abandoned by their selfish parents, they must learn how to adapt their Old-Fashioned values to the contemporary world in order to create something new: The Modern Family.",2020-04-22
74.916,9,False,/d7LKwASjH0rgbSIz0eqUbzHZWe3.jpg,695568,False,/tudjLo45nZhlJTTOlYVOxvR8C1o.jpg,/tudjLo45nZhlJTTOlYVOxvR8C1o.jpg,en,Finding Grace,[18],Finding Grace,6.1,"A struggling family, already on the verge of disintegration, faces new challenges that will test their faith in God and each other.",2020-04-21
74.801,23,False,/vtfsNxAsDHElFvYHUc9Khwqg17Y.jpg,595172,False,/l2Ao3NXfrXtWzlBZ5DnP2l2szJj.jpg,/l2Ao3NXfrXtWzlBZ5DnP2l2szJj.jpg,en,The Pilgrim's Progress,"[12, 16]",The Pilgrim's Progress,7.4,"An epic journey, faithfully adapted to modern-day. Christian faces distractions, challenges, and perils at every turn of the way. But ends victorious, with helpful guides, as he stays on the narrow path to the distant Celestial City.",2019-04-18
74.442,34,False,/cODqUZ3XzDz4lkhxw0OnaUSfz8R.jpg,559957,False,/fSY9Pfv1ekmZ49u49IMxu87LAXV.jpg,/fSY9Pfv1ekmZ49u49IMxu87LAXV.jpg,zh,上海堡垒,"[878, 10752]",Shanghai Fortress,4.8,"Set in the future, the city of Shanghai battle to defend itself against an ongoing attack by an alien force that has attacked and laid siege to numerous cities around the globe in it's quest to harvest a hidden energy only found on earth.",2019-08-09
74.309,82,False,/osBa5SDOCyk8DzLcy8Qa3bdwUXu.jpg,704264,False,/xNq5K3BTvSFTiYupsuoDboNL3mD.jpg,/xNq5K3BTvSFTiYupsuoDboNL3mD.jpg,en,Primal: Tales of Savagery,"[28, 12, 16]",Primal: Tales of Savagery,8.2,"Genndy Tartakovsky's Primal: Tales of Savagery features a caveman and a dinosaur on the brink of extinction. Bonded by tragedy, this unlikely friendship becomes the only hope of survival.",2019-11-21
74.241,1961,False,/qWsHMrbg9DsBY3bCMk9jyYCRVRs.jpg,521029,False,/jB98SrdXAYSbiprjIwc7WfVCuCV.jpg,/jB98SrdXAYSbiprjIwc7WfVCuCV.jpg,en,Annabelle Comes Home,"[27, 9648, 53]",Annabelle Comes Home,6.4,"Determined to keep Annabelle from wreaking more havoc, demonologists Ed and Lorraine Warren bring the possessed doll to the locked artifacts room in their home, placing her “safely” behind sacred glass and enlisting a priest’s holy blessing. But an unholy night of horror awaits as Annabelle awakens the evil spirits in the room, who all set their sights on a new target—the Warrens' ten-year-old daughter, Judy, and her friends.",2019-06-26
73.963,15265,False,/gfJGlDaHuWimErCr5Ql0I8x9QSy.jpg,297762,False,/6iUNJZymJBMXXriQyFZfLAKnjO6.jpg,/6iUNJZymJBMXXriQyFZfLAKnjO6.jpg,en,Wonder Woman,"[28, 12, 14]",Wonder Woman,7.3,An Amazon princess comes to the world of Man in the grips of the First World War to confront the forces of evil and bring an end to human conflict.,2017-05-30
73.797,5156,False,/38C91I7Xft0gyY7BITm8i4yvuRb.jpg,214756,False,/yloR8F4DUYJJiCoouecp1qfAUFK.jpg,/yloR8F4DUYJJiCoouecp1qfAUFK.jpg,en,Ted 2,[35],Ted 2,6.2,"Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law.",2015-06-25
73.718,2629,False,/gjAFM4xhA5vyLxxKMz38ujlUfDL.jpg,400155,False,/m03jul0YdVEOFXEQVUv6pOVQYGL.jpg,/m03jul0YdVEOFXEQVUv6pOVQYGL.jpg,en,Hotel Transylvania 3: Summer Vacation,"[16, 35, 14, 10751]",Hotel Transylvania 3: Summer Vacation,6.9,"Dracula, Mavis, Johnny and the rest of the Drac Pack take a vacation on a luxury Monster Cruise Ship, where Dracula falls in love with the ship’s captain, Ericka, who’s secretly a descendant of Abraham Van Helsing, the notorious monster slayer.",2018-06-28
73.705,7335,False,/tzYkC0vqX8Dokuwynhz1lnWWgWT.jpg,283366,False,/ld7V9BjMk2xtiBNcR8savyyk5ca.jpg,/ld7V9BjMk2xtiBNcR8savyyk5ca.jpg,en,Miss Peregrine's Home for Peculiar Children,"[12, 18, 14, 10751]",Miss Peregrine's Home for Peculiar Children,6.7,A teenager finds himself transported to an island where he must help protect a group of orphans with special powers from creatures intent on destroying them.,2016-09-28
73.683,916,False,/bSN9SysoRBMwJKNkfOlQlCw2YQO.jpg,535292,False,/lctL7EljtAJPEPnFv6O4lETboXH.jpg,/lctL7EljtAJPEPnFv6O4lETboXH.jpg,en,21 Bridges,"[28, 80, 18]",21 Bridges,6.8,"An embattled NYPD detective, is thrust into a citywide manhunt for a pair of cop killers after uncovering a massive and unexpected conspiracy. As the night unfolds, lines become blurred on who he is pursuing, and who is in pursuit of him.",2019-10-24
73.65,16868,False,/rAGiXaUfPzY7CDEyNKUofk3Kw2e.jpg,271110,False,/7FWlcZq3r6525LWOcvO9kNWurN1.jpg,/7FWlcZq3r6525LWOcvO9kNWurN1.jpg,en,Captain America: Civil War,"[28, 12, 878]",Captain America: Civil War,7.4,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.",2016-04-27
73.631,11,False,/7BEY3dAb6ZVHzND1Ewmw2PTAl76.jpg,584044,False,/ebaQIQ0Uj60Rb9qcXaz0wF5B77I.jpg,/ebaQIQ0Uj60Rb9qcXaz0wF5B77I.jpg,en,The Viking War,"[18, 14, 36]",The Viking War,4.8,"Ingrid and her siblings are on the run from the Beserkers who have begun invading the villages, taking over, savagely using the residents on a game where they vs a Beserker, and if they win, they get to survive - only, no one ever wins. The siblings are trying to escape the Beserkers after they violently murdered and took over their town. However, the Beserkers are on their trail, and want to put them in the game.",2019-10-15
73.581,894,False,/7IRy0iHdaS0JI3ng4ZYlk5gLSFn.jpg,506574,False,/iBJCHz6wWgyxbDmUD2Wk5huxbwS.jpg,/iBJCHz6wWgyxbDmUD2Wk5huxbwS.jpg,en,Descendants 3,"[12, 14, 10402, 10751, 10770]",Descendants 3,7.9,The teenagers of Disney's most infamous villains return to the Isle of the Lost to recruit a new batch of villainous offspring to join them at Auradon Prep.,2019-08-09
73.418,91,False,/9Ic99kyJewgPHwl4JftJSwzUmtD.jpg,550440,False,/fDD0GhdsuX27yjsXO8bCzrv3Gps.jpg,/fDD0GhdsuX27yjsXO8bCzrv3Gps.jpg,en,Timmy Failure: Mistakes Were Made,"[35, 14, 9648, 10751]",Timmy Failure: Mistakes Were Made,6.2,"An 11-year old boy believes that he is the best detective in town and runs the agency Total Failures with his best friend, an imaginary 1,200 pound polar bear.",2020-01-25
73.401,46,False,/7B1gSxMdgZCCJcMRgo65T5lByMw.jpg,695596,False,/zFjL6CurOHiWb4Am4nzVHul28KH.jpg,/zFjL6CurOHiWb4Am4nzVHul28KH.jpg,en,Malibu Rescue: The Next Wave,"[28, 35]",Malibu Rescue: The Next Wave,6.8,"It’s summer again, and everyone’s favorite Junior Rescuers, The Flounders, are back at Tower 2. With the International Junior Rescue Championships headed to Southern California, the eyes of the entire planet are on Malibu Beach. But when Team USA falls victim to a bout of food poisoning, it’s up to Tyler, Dylan, Eric, Lizzie and Gina to represent their country in the world's most extreme lifeguard challenge!",2020-08-04
73.011,9,False,/2D2gi13hnrXWaspWuWmdbEZ8bef.jpg,597156,False,/wX1n8ndD7l6PsHSUmo66GRJHcwG.jpg,/wX1n8ndD7l6PsHSUmo66GRJHcwG.jpg,en,The Boys in the Band,[18],The Boys in the Band,7.4,"New York, 1968. At a birthday party, a surprise guest and a drunken game leave seven gay friends reckoning with unspoken feelings and buried truths.",2020-09-30
72.947,1312,False,/r982oStnpOAwosGKHXBOd7LVReh.jpg,484641,False,/oHDnvxSDOTsaYZSUibJjrEMWMLL.jpg,/oHDnvxSDOTsaYZSUibJjrEMWMLL.jpg,fr,Anna,"[28, 53]",Anna,6.7,Beneath Anna Poliatova's striking beauty lies a secret that will unleash her indelible strength and skill to become one of the world's most feared government assassins.,2019-06-19
72.733,8,False,/btrers8SNujMJhxjLvjh7AJpN3T.jpg,664168,False,/cpTjuXuNTEDJc7qJEiUbUGcn85F.jpg,/cpTjuXuNTEDJc7qJEiUbUGcn85F.jpg,en,Fat Ass Zombies,"[35, 27]",Fat Ass Zombies,5.1,"In a sleepy town, one man, a wannabe horror film director is about to have his life and the world he knows change forever. Finally, he gets the big break he has been waiting a lifetime for, but its not Hollywood knocking on his door.",2020-02-18
72.662,3261,False,/v5HlmJK9bdeHxN2QhaFP1ivjX3U.jpg,268896,False,/oMaj75G2WFw66xI1TREg1hrToSg.jpg,/oMaj75G2WFw66xI1TREg1hrToSg.jpg,en,Pacific Rim: Uprising,"[28, 12, 14, 878]",Pacific Rim: Uprising,6.1,"It has been ten years since The Battle of the Breach and the oceans are still, but restless. Vindicated by the victory at the Breach, the Jaeger program has evolved into the most powerful global defense force in human history. The PPDC now calls upon the best and brightest to rise up and become the next generation of heroes when the Kaiju threat returns.",2018-03-21
72.358,462,False,/FVU9HZ87VfYMe5vIJvM3hFTG5i.jpg,618355,False,/uehwVV9xuALZ2SXeHGiX4Ay5dR7.jpg,/uehwVV9xuALZ2SXeHGiX4Ay5dR7.jpg,en,Superman: Red Son,"[28, 16, 878]",Superman: Red Son,7.4,"Set in the thick of the Cold War, Red Son introduces us to a Superman who landed in the USSR during the 1950s and grows up to become a Soviet symbol that fights for the preservation of Stalin’s brand of communism.",2020-02-24
72.34,751,False,/7QGdIJWWTkPhVjpQ0zA6z69khod.jpg,348893,False,/tCsYQTkQx7vknDmTw666K1XxAdx.jpg,/tCsYQTkQx7vknDmTw666K1XxAdx.jpg,en,Boyka: Undisputed IV,"[28, 18]",Boyka: Undisputed IV,6.7,"In the fourth installment of the fighting franchise, Boyka is shooting for the big leagues when an accidental death in the ring makes him question everything he stands for. When he finds out the wife of the man he accidentally killed is in trouble, Boyka offers to fight in a series of impossible battles to free her from a life of servitude",2016-08-01
71.844,3971,False,/fw02ONlDhrYjTSZV8XO6hhU3ds3.jpg,424783,False,/hMANgfPHR1tRObNp2oPiOi9mMlz.jpg,/hMANgfPHR1tRObNp2oPiOi9mMlz.jpg,en,Bumblebee,"[28, 12, 878]",Bumblebee,6.6,"On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small Californian beach town. Charlie, on the cusp of turning 18 and trying to find her place in the world, discovers Bumblebee, battle-scarred and broken.  When Charlie revives him, she quickly learns this is no ordinary yellow VW bug.",2018-12-15
71.667,50,False,/nMNVfz2bmcgj9Du0wywVHjbRIsz.jpg,576393,False,/yY7kr7Rgvo8W0Kr3U0bMV8Zq1qM.jpg,/yY7kr7Rgvo8W0Kr3U0bMV8Zq1qM.jpg,zh,一吻定情,"[10749, 35]",Fall in Love at First Kiss,6.4,"After an earthquake destroys Xiang Qin's house, she and her father move in with the family of her father's college buddy. To her surprise, her new kind and amicable aunt and uncle are the parents of her cold and distant schoolmate, Jiang Zhi Shu, a genius with an IQ of 200 whom not too long ago rejected her when she confessed her feelings for him. Will the close proximity give her a second chance to win Zhi Shu's heart? Or will her love for him end under his cold words?",2019-02-14
71.58,18,False,/wlizMbZByBYPOC4i2AN64e4W1iM.jpg,726940,False,/w0T2k54MFWTvXkWcydXdyDqJqZ3.jpg,/w0T2k54MFWTvXkWcydXdyDqJqZ3.jpg,en,Octonauts and the Caves of Sac Actun,"[16, 10751]",Octonauts and the Caves of Sac Actun,6.5,"The Octonauts embark on an underwater adventure, navigating a set of challenging caves to help a small octopus friend return to the Caribbean Sea.",2020-08-14
71.485,2784,False,/ePXuKdXZuJx8hHMNr2yM4jY2L7Z.jpg,559969,False,/2GUcUDSGqQSyIxe7xDxnVTfWQgq.jpg,/2GUcUDSGqQSyIxe7xDxnVTfWQgq.jpg,en,El Camino: A Breaking Bad Movie,"[28, 80, 18, 53]",El Camino: A Breaking Bad Movie,6.9,"In the wake of his dramatic escape from captivity, Jesse Pinkman must come to terms with his past in order to forge some kind of future.",2019-10-11
71.332,425,False,/MBiKqTsouYqAACLYNDadsjhhC0.jpg,486589,False,/3j7FPy3c5LzglYyJYDHTJF3eQxT.jpg,/3j7FPy3c5LzglYyJYDHTJF3eQxT.jpg,en,Red Shoes and the Seven Dwarfs,"[16, 10749, 10751]",Red Shoes and the Seven Dwarfs,7.3,"Princes who have been turned into Dwarfs seek the red shoes of a lady in order to break the spell, although it will not be easy.",2019-07-25
71.295,22,False,/6t1esuYHkOFO5SejAVFlu6alChr.jpg,567006,False,/caOESiOQ06x4jchuncElVOBFxoR.jpg,/caOESiOQ06x4jchuncElVOBFxoR.jpg,ja,甲鉄城のカバネリ～海門決戦～,"[16, 28, 14, 12]",Kabaneri of the Iron Fortress: The Battle of Unato,7.2,"Half a year after the events of the series ""Kabaneri of the Iron Fortress"", the team attempt to take back Unato castle.  Originally released in Japan as three short films in 2016, 2017, and 2019. Then released as one film for the Japanese home market. Internationally, Netflix released a three episode series under the same name. The three episodes are edited differently and contains new content.",2019-05-10
71.147,14817,False,/fnbjcRDYn6YviCcePDnGdyAkYsB.jpg,263115,False,/yEv8c6i79vk06sZDC3Z9D8HQLVV.jpg,/yEv8c6i79vk06sZDC3Z9D8HQLVV.jpg,en,Logan,"[28, 18, 878]",Logan,7.8,"In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.",2017-02-28
70.909,156,False,/9iEc34Qje2V3FZnrSXKfZsbiHjW.jpg,626393,False,/mQngZ4DtXqdkX9fOQRsm9iym5OW.jpg,/mQngZ4DtXqdkX9fOQRsm9iym5OW.jpg,en,The Sleepover,"[28, 10751]",The Sleepover,6.7,"Two siblings who discover their seemingly normal mom is a former thief in witness protection. Mom is forced to pull one last job, and the kids team up to rescue her over the course of an action-packed night.",2020-08-21
70.734,262,False,/frTwEqSMWQ27oQeuiBO5PT0ZNqq.jpg,599521,False,/oAot6sPPLZi0EzHvKBKTjsMfjPf.jpg,/oAot6sPPLZi0EzHvKBKTjsMfjPf.jpg,en,Z-O-M-B-I-E-S 2,"[10402, 10749, 10770]",Z-O-M-B-I-E-S 2,8.4,"Zed and Addison are back at Seabrook High, where, after a groundbreaking semester, they continue to steer both their school and community toward unity. But the arrival of a new group of outsiders – mysterious werewolves – threatens to shake up the newfound peace and causes a rift in Zed and Addison’s budding romance.",2020-02-14
70.368,7645,False,/dImWM7GJqryWJO9LHa3XQ8DD5NH.jpg,337339,False,/jzdnhRhG0dsuYorwvSqPqqnM1cV.jpg,/jzdnhRhG0dsuYorwvSqPqqnM1cV.jpg,en,The Fate of the Furious,"[28, 80, 53]",The Fate of the Furious,6.9,"When a mysterious woman seduces Dom into the world of crime and a betrayal of those closest to him, the crew face trials that will test them as never before.",2017-04-12
70.252,0,False,/z0r3YjyJSLqf6Hz0rbBAnEhNXQ7.jpg,697064,False,/7WKIOXJa2JjHygE8Yta3uaCv6GC.jpg,/7WKIOXJa2JjHygE8Yta3uaCv6GC.jpg,en,Beckman,[28],Beckman,0,"A contract killer, becomes the reverend of a LA church, until a cult leader and his minions kidnap his daughter. Blinded by vengeance, he cuts a bloody path across the city. The only thing that can stop him is his newfound faith.",2020-09-10
